rxcui,NDC,startdate,enddate,class,drug
848140,13668032605,201507,201709,Thiazide,
848140,13668032605,201507,201709,Calcium channel blocker,
848140,13668032630,201507,201709,Angiotension receptor blocker,
848140,13668032630,201507,201709,Thiazide,
848140,13668032630,201507,201709,Calcium channel blocker,
848140,13668032674,201507,201709,Angiotension receptor blocker,
848140,13668032674,201507,201709,Thiazide,
848140,13668032674,201507,201709,Calcium channel blocker,
848131,13668032701,201507,201709,Angiotension receptor blocker,
848131,13668032701,201507,201709,Thiazide,
848131,13668032701,201507,201709,Calcium channel blocker,
848131,13668032705,201507,201709,Angiotension receptor blocker,
848131,13668032705,201507,201709,Thiazide,
848131,13668032705,201507,201709,Calcium channel blocker,
848131,13668032730,201507,201709,Angiotension receptor blocker,
848131,13668032730,201507,201709,Thiazide,
848131,13668032730,201507,201709,Calcium channel blocker,
848131,13668032774,201507,201709,Angiotension receptor blocker,
848131,13668032774,201507,201709,Thiazide,
848131,13668032774,201507,201709,Calcium channel blocker,
848151,13668032801,201507,201709,Angiotension receptor blocker,
848151,13668032801,201507,201709,Thiazide,
848151,13668032801,201507,201709,Calcium channel blocker,
848151,13668032805,201507,201709,Angiotension receptor blocker,
848151,13668032805,201507,201709,Thiazide,
848151,13668032805,201507,201709,Calcium channel blocker,
848151,13668032830,201507,201709,Angiotension receptor blocker,
848151,13668032830,201507,201709,Thiazide,
848151,13668032830,201507,201709,Calcium channel blocker,
848151,13668032874,201507,201709,Angiotension receptor blocker,
848151,13668032874,201507,201709,Thiazide,
848151,13668032874,201507,201709,Calcium channel blocker,
848145,13668032901,201507,201709,Angiotension receptor blocker,
848145,13668032901,201507,201709,Thiazide,
848145,13668032901,201507,201709,Calcium channel blocker,
848145,13668032905,201507,201709,Angiotension receptor blocker,
848145,13668032905,201507,201709,Thiazide,
848145,13668032905,201507,201709,Calcium channel blocker,
848145,13668032930,201507,201709,Angiotension receptor blocker,
848145,13668032930,201507,201709,Thiazide,
848145,13668032930,201507,201709,Calcium channel blocker,
848145,13668032974,201507,201709,Angiotension receptor blocker,
848145,13668032974,201507,201709,Thiazide,
848145,13668032974,201507,201709,Calcium channel blocker,
876519,13668034301,201402,201709,Angiotension receptor blocker,
876519,13668034301,201402,201709,Calcium channel blocker,
876519,13668034330,201402,201709,Angiotension receptor blocker,
876519,13668034330,201402,201709,Calcium channel blocker,
876519,13668034374,201402,201709,Angiotension receptor blocker,
876519,13668034374,201402,201709,Calcium channel blocker,
876529,13668034401,201402,201709,Angiotension receptor blocker,
876529,13668034401,201402,201709,Calcium channel blocker,
876529,13668034430,201402,201709,Angiotension receptor blocker,
876529,13668034430,201402,201709,Calcium channel blocker,
876529,13668034474,201402,201709,Angiotension receptor blocker,
876529,13668034474,201402,201709,Calcium channel blocker,
876514,13668034501,201402,201709,Angiotension receptor blocker,
876514,13668034501,201402,201709,Calcium channel blocker,
876514,13668034530,201402,201709,Angiotension receptor blocker,
876514,13668034530,201402,201709,Calcium channel blocker,
876514,13668034574,201402,201709,Angiotension receptor blocker,
876514,13668034574,201402,201709,Calcium channel blocker,
876524,13668034601,201402,201709,Angiotension receptor blocker,
876524,13668034601,201402,201709,Calcium channel blocker,
876524,13668034630,201402,201709,Angiotension receptor blocker,
876524,13668034630,201402,201709,Calcium channel blocker,
876524,13668034674,201402,201709,Angiotension receptor blocker,
876524,13668034674,201402,201709,Calcium channel blocker,
999991,13668038205,201612,201709,Angiotension receptor blocker,
999991,13668038205,201612,201709,Thiazide,
999991,13668038205,201612,201709,Calcium channel blocker,
999991,13668038230,201612,201709,Angiotension receptor blocker,
999991,13668038230,201612,201709,Thiazide,
999991,13668038230,201612,201709,Calcium channel blocker,
999991,13668038274,201612,201709,Angiotension receptor blocker,
999991,13668038274,201612,201709,Thiazide,
999991,13668038274,201612,201709,Calcium channel blocker,
999991,13668038290,201612,201709,Angiotension receptor blocker,
999991,13668038290,201612,201709,Thiazide,
999991,13668038290,201612,201709,Calcium channel blocker,
999986,13668038305,201612,201709,Angiotension receptor blocker,
999986,13668038305,201612,201709,Thiazide,
999986,13668038305,201612,201709,Calcium channel blocker,
999986,13668038330,201612,201709,Angiotension receptor blocker,
999986,13668038330,201612,201709,Thiazide,
999986,13668038330,201612,201709,Calcium channel blocker,
999986,13668038374,201612,201709,Angiotension receptor blocker,
999986,13668038374,201612,201709,Thiazide,
999986,13668038374,201612,201709,Calcium channel blocker,
999986,13668038390,201612,201709,Angiotension receptor blocker,
999986,13668038390,201612,201709,Thiazide,
999986,13668038390,201612,201709,Calcium channel blocker,
1000001,13668038505,201612,201709,Angiotension receptor blocker,
1000001,13668038505,201612,201709,Thiazide,
1000001,13668038505,201612,201709,Calcium channel blocker,
1000001,13668038530,201612,201709,Angiotension receptor blocker,
1000001,13668038530,201612,201709,Thiazide,
1000001,13668038530,201612,201709,Calcium channel blocker,
1000001,13668038574,201612,201709,Angiotension receptor blocker,
1000001,13668038574,201612,201709,Thiazide,
1000001,13668038574,201612,201709,Calcium channel blocker,
1000001,13668038590,201612,201709,Angiotension receptor blocker,
1000001,13668038590,201612,201709,Thiazide,
1000001,13668038590,201612,201709,Calcium channel blocker,
999996,13668038605,201612,201709,Angiotension receptor blocker,
999996,13668038605,201612,201709,Thiazide,
999996,13668038605,201612,201709,Calcium channel blocker,
999996,13668038630,201612,201709,Angiotension receptor blocker,
999996,13668038630,201612,201709,Thiazide,
999996,13668038630,201612,201709,Calcium channel blocker,
999996,13668038674,201612,201709,Angiotension receptor blocker,
999996,13668038674,201612,201709,Thiazide,
999996,13668038674,201612,201709,Calcium channel blocker,
999996,13668038690,201612,201709,Angiotension receptor blocker,
999996,13668038690,201612,201709,Thiazide,
999996,13668038690,201612,201709,Calcium channel blocker,
999967,13668039705,201612,201709,Angiotension receptor blocker,
999967,13668039705,201612,201709,Thiazide,
999967,13668039705,201612,201709,Calcium channel blocker,
999967,13668039730,201612,201709,Angiotension receptor blocker,
999967,13668039730,201612,201709,Thiazide,
999967,13668039730,201612,201709,Calcium channel blocker,
999967,13668039774,201612,201709,Angiotension receptor blocker,
999967,13668039774,201612,201709,Thiazide,
999967,13668039774,201612,201709,Calcium channel blocker,
999967,13668039790,201612,201709,Angiotension receptor blocker,
999967,13668039790,201612,201709,Thiazide,
999967,13668039790,201612,201709,Calcium channel blocker,
979492,13668040910,201108,201709,Angiotension receptor blocker,
979492,13668040930,201108,201709,Angiotension receptor blocker,
979492,13668040974,201108,201709,Angiotension receptor blocker,
979492,13668040990,201108,201709,Angiotension receptor blocker,
790489,13672050000,200805,200901,Calcium channel blocker,
790489,13672050000,200805,200901,Calcium channel blocker,
790840,13672050000,200805,201206,Calcium channel blocker,
763519,13672050100,200805,200901,Calcium channel blocker,
763519,13672050100,200805,200901,Calcium channel blocker,
763521,13672050100,200805,201206,Calcium channel blocker,
763574,13672050200,200805,200901,Calcium channel blocker,
763574,13672050200,200805,200901,Calcium channel blocker,
763576,13672050200,200805,201206,Calcium channel blocker,
763589,13672050300,200901,200901,Calcium channel blocker,
763589,13672050300,200901,200901,Calcium channel blocker,
763591,13672050300,200901,201206,Calcium channel blocker,
898723,13811062710,201302,201709,ACE inhibitor,
898687,13811062810,201302,201709,ACE inhibitor,
898687,13811062850,201302,201709,ACE inhibitor,
898690,13811062910,201302,201709,ACE inhibitor,
898690,13811062950,201302,201709,ACE inhibitor,
898719,13811063010,201302,201709,ACE inhibitor,
898719,13811063050,201302,201709,ACE inhibitor,
866482,13811066901,201411,201709,Beta_blocker,
866482,13811066901,201411,201709,Thiazide,
866482,13811066910,201411,201709,Beta_blocker,
866482,13811066910,201411,201709,Thiazide,
866482,13811066930,201411,201709,Beta_blocker,
866482,13811066930,201411,201709,Thiazide,
866479,13811067010,201411,201709,Beta_blocker,
866479,13811067010,201411,201709,Thiazide,
866479,13811067030,201411,201709,Beta_blocker,
866479,13811067030,201411,201709,Thiazide,
866479,13811067050,201411,201709,Beta_blocker,
866479,13811067050,201411,201709,Thiazide,
866491,13811067110,201411,201709,Beta_blocker,
866491,13811067110,201411,201709,Thiazide,
866491,13811067130,201411,201709,Beta_blocker,
866491,13811067130,201411,201709,Thiazide,
866491,13811067150,201411,201709,Beta_blocker,
866491,13811067150,201411,201709,Thiazide,
722134,13811068501,201505,201709,Angiotension receptor blocker,
722134,13811068501,201505,201709,Calcium channel blocker,
722134,13811068510,201505,201709,Angiotension receptor blocker,
722134,13811068510,201505,201709,Calcium channel blocker,
722134,13811068530,201505,201709,Angiotension receptor blocker,
722134,13811068530,201505,201709,Calcium channel blocker,
722134,13811068550,201505,201709,Angiotension receptor blocker,
722134,13811068550,201505,201709,Calcium channel blocker,
722137,13811068601,201505,201709,Angiotension receptor blocker,
722137,13811068601,201505,201709,Calcium channel blocker,
722137,13811068610,201505,201709,Angiotension receptor blocker,
722137,13811068610,201505,201709,Calcium channel blocker,
722137,13811068630,201505,201709,Angiotension receptor blocker,
722137,13811068630,201505,201709,Calcium channel blocker,
722137,13811068650,201505,201709,Angiotension receptor blocker,
722137,13811068650,201505,201709,Calcium channel blocker,
722126,13811068701,201505,201709,Angiotension receptor blocker,
722126,13811068701,201505,201709,Calcium channel blocker,
722126,13811068710,201505,201709,Angiotension receptor blocker,
722126,13811068710,201505,201709,Calcium channel blocker,
722126,13811068730,201505,201709,Angiotension receptor blocker,
722126,13811068730,201505,201709,Calcium channel blocker,
722126,13811068750,201505,201709,Angiotension receptor blocker,
722126,13811068750,201505,201709,Calcium channel blocker,
722131,13811068801,201505,201709,Angiotension receptor blocker,
722131,13811068801,201505,201709,Calcium channel blocker,
722131,13811068810,201505,201709,Angiotension receptor blocker,
722131,13811068810,201505,201709,Calcium channel blocker,
722131,13811068830,201505,201709,Angiotension receptor blocker,
722131,13811068830,201505,201709,Calcium channel blocker,
722131,13811068850,201505,201709,Angiotension receptor blocker,
722131,13811068850,201505,201709,Calcium channel blocker,
197730,13985030360,201603,201709,Other Diuretics,
204154,13985058110,201602,201709,Other Diuretics,
248657,13985058550,201411,201709,Other Diuretics,
630032,13985058612,201411,201709,Other Diuretics,
1241888,13985070510,201612,201709,Other antihypertensive,
198372,14288007525,200706,200904,Other Diuretics,
198369,14288007620,200706,200912,Other Diuretics,
198369,14288007625,200706,200904,Other Diuretics,
198371,14288007720,200706,200912,Other Diuretics,
198371,14288007725,200706,200912,Other Diuretics,
198371,14288007729,200706,200912,Other Diuretics,
308136,14288092322,200802,200912,Calcium channel blocker,
197361,14288092420,200802,200912,Calcium channel blocker,
197361,14288092422,200802,200912,Calcium channel blocker,
197361,14288092428,200802,200912,Calcium channel blocker,
308135,14288092520,200802,200912,Calcium channel blocker,
308135,14288092522,200802,200912,Calcium channel blocker,
308135,14288092528,200802,200912,Calcium channel blocker,
845488,14288094225,200905,200912,ACE inhibitor,
198188,14288094320,200901,200912,ACE inhibitor,
198188,14288094325,200901,200912,ACE inhibitor,
198188,14288094329,200901,200912,ACE inhibitor,
198189,14288094420,200901,200912,ACE inhibitor,
198189,14288094425,200901,200912,ACE inhibitor,
198189,14288094429,200901,200912,ACE inhibitor,
261962,14288094525,200901,200912,ACE inhibitor,
261962,14288094529,200901,200912,ACE inhibitor,
858607,14593012401,201001,201709,Calcium channel blocker,
858607,14593012402,200912,201709,Calcium channel blocker,
